Time,Bus Voltage,Voltage,Current,Power,Temperature,Humidity
18053.85,4.09,4.07,181.6,744,2.3,12.2
18055.86,4.09,4.07,181.8,744,2.4,12.2
18057.87,4.09,4.07,181.8,744,2.2,11.8
18059.89,4.09,4.07,181.7,744,2.3,12.1
18061.9,4.09,4.07,181.4,740,2.3,12.2
18063.91,4.09,4.07,182.1,744,2.3,11.9
18065.91,4.09,4.07,181.5,744,2.4,12.1
18067.92,4.09,4.07,181.3,740,2.3,11.9
18069.93,4.09,4.07,179.3,734,2.3,12
18071.94,4.09,4.07,179.6,740,2.3,12.1
18073.95,4.09,4.07,179.7,734,2.4,12.2
18075.96,4.08,4.07,177.9,730,2.3,11.9
18077.97,4.09,4.07,180.9,740,2.2,12.2
18079.98,4.09,4.07,181.5,744,2.3,12.1
18081.99,4.09,4.07,179.2,734,2.3,12
18084,4.09,4.07,180,730,2.4,12.3
18086.01,4.09,4.07,181.2,740,2.3,12.1
18088.02,4.09,4.07,179.9,734,2.4,12.2
18090.03,4.09,4.07,180.6,740,2.3,12.3
18092.04,4.09,4.07,182.9,748,2.4,12.2
18094.05,4.09,4.07,182.9,750,2.4,12.2
18096.06,4.09,4.07,181.1,740,2.4,12.1
18098.07,4.09,4.07,182.6,744,2.4,12
18100.08,4.09,4.07,181.7,744,2.4,12
18102.09,4.09,4.07,181.8,744,2.4,12.4
18104.1,4.09,4.07,181.8,744,2.3,12.3
18106.11,4.09,4.07,180.7,738,2.4,12.3
18108.12,4.09,4.07,178.7,730,2.3,12.2
18110.13,4.09,4.07,179.9,738,2.3,12.2
18112.14,4.09,4.07,177.3,724,2.4,12.3
18114.15,4.09,4.07,180.6,738,2.3,12.3
18116.16,4.09,4.07,181.3,740,2.4,12.3
18118.17,4.09,4.07,180.9,740,2.3,12.1
18120.18,4.09,4.07,180.5,738,2.4,12
18122.19,4.09,4.07,180.1,738,2.4,12.2
18124.2,4.09,4.07,180.7,738,2.4,12.4
18126.21,4.08,4.07,180.3,734,2.4,12.3
18128.22,4.09,4.07,177.7,724,2.4,12.4
18130.23,4.09,4.07,180.7,744,2.3,12.3
18132.24,4.09,4.07,181.1,740,2.4,12.2
18134.25,4.09,4.07,182.5,744,2.4,12.4
18136.26,4.09,4.07,181.1,740,2.4,12.3
18138.27,4.09,4.07,183,748,2.4,12.4
18140.28,4.09,4.07,182.2,744,2.3,12.3
18142.29,4.09,4.07,182,744,2.4,12.2
18144.3,4.09,4.07,181.1,740,2.3,12.2
18146.31,4.09,4.07,178,728,2.4,12.3
18148.32,4.09,4.07,179.3,734,2.4,12.2
18150.33,4.09,4.07,179.1,730,2.4,12.5
18152.34,4.09,4.07,176.5,720,2.5,12.5
18154.34,4.08,4.07,177.7,724,2.4,12.4
18156.35,4.09,4.07,179.6,734,2.4,12.4
18158.36,4.09,4.07,179.7,734,2.5,12.4
18160.37,4.09,4.07,180.8,724,2.4,12.4
18162.39,4.09,4.07,180.9,740,2.5,12.4
18164.39,4.09,4.07,179.8,734,2.4,12.4
18166.4,4.09,4.07,179.5,734,2.4,12.4
18168.41,4.09,4.07,180.3,738,2.4,12.4
18170.42,4.09,4.07,180.3,730,2.5,12.4
18172.43,4.09,4.07,180.2,738,2.4,12.3
18174.44,4.09,4.07,179.8,738,2.4,12.5
18176.45,4.09,4.07,178.1,728,2.4,12.4
18178.46,4.09,4.07,179.8,740,2.4,12.4
18180.47,4.09,4.07,181.8,744,2.5,12.4
18182.48,4.09,4.07,182.6,750,2.5,12.5
18184.49,4.09,4.07,181,740,2.4,12.4
18186.49,4.09,4.07,177.9,734,2.4,12.5
18188.5,4.09,4.07,180,738,2.4,12.4
18190.51,4.09,4.07,179.8,738,2.4,12.4
18192.52,4.09,4.07,178.1,728,2.5,12.4
18194.53,4.09,4.07,178.8,730,2.5,12.3
18196.55,4.09,4.07,181,734,2.4,12.4
18198.55,4.09,4.07,179.1,730,2.5,12.4
18200.56,4.09,4.07,178.3,728,2.5,12.6
18202.57,4.09,4.07,179,734,2.4,12.2
18204.58,4.09,4.07,180.1,738,2.5,12.5
18206.59,4.09,4.07,180.3,738,2.4,12.4
18208.6,4.09,4.07,179.8,738,2.5,12.5
18210.61,4.09,4.07,181.4,740,2.5,12.4
18212.62,4.09,4.07,180.2,738,2.6,12.6
18214.63,4.09,4.07,180.1,738,2.5,12.5
18216.64,4.09,4.07,180.7,730,2.5,12.5
18218.65,4.09,4.07,181,740,2.5,12.5
18220.66,4.09,4.07,182.1,744,2.6,12.5
18222.66,4.09,4.07,178,728,2.5,12.5
18224.68,4.09,4.07,180.3,738,2.5,12.6
18226.68,4.09,4.07,180.4,740,2.6,12.5
18228.7,4.09,4.07,175.8,720,2.5,12.5
18230.7,4.09,4.07,179.3,734,2.5,12.6
18232.71,4.09,4.07,178.8,730,2.5,12.5
18234.72,4.09,4.07,176.6,720,2.5,12.6
18236.73,4.09,4.07,178.4,730,2.5,12.6
18238.74,4.09,4.07,179.2,734,2.5,12.5
18240.75,4.09,4.07,179.9,738,2.5,12.5
18242.76,4.09,4.07,177.5,734,2.5,12.6
18244.77,4.09,4.07,179.3,734,2.5,12.4
18246.78,4.09,4.07,179.9,738,2.5,12.5
18248.79,4.09,4.07,179.2,728,2.5,12.6
18250.8,4.09,4.07,179.1,734,2.5,12.6
18252.81,4.09,4.07,179,730,2.5,12.5
18254.82,4.09,4.07,178.4,734,2.5,12.6
18256.83,4.1,4.08,181.7,744,2.6,12.6
18258.84,4.09,4.07,177.8,728,2.6,12.7
18260.85,4.09,4.07,181.5,744,2.6,12.6
18262.86,4.09,4.07,180.8,740,2.5,12.6
18264.86,4.09,4.07,181.4,740,2.5,12.7
18266.87,4.09,4.07,177.7,728,2.6,12.7
18268.89,4.09,4.07,179.7,734,2.5,12.5
18270.9,4.09,4.07,179.6,734,2.6,12.6
18272.91,4.09,4.07,176.3,720,2.6,12.5
18274.91,4.09,4.07,179.4,734,2.6,12.7
18276.92,4.09,4.07,173,708,2.6,12.7
18278.93,4.09,4.07,176.5,720,2.6,12.7
18280.94,4.09,4.07,178.3,728,2.6,12.7
18282.95,4.09,4.07,177.8,730,2.7,12.6
18284.96,4.09,4.07,177.1,724,2.6,12.5
18286.97,4.09,4.07,177.8,728,2.7,12.6
18288.98,4.09,4.07,178.2,730,2.6,12.6
18290.99,4.09,4.07,179.4,734,2.7,12.6
18293,4.09,4.07,178.7,730,2.6,12.6
18295.01,4.09,4.07,178.8,730,2.7,12.7
18297.02,4.09,4.07,178.3,730,2.6,12.7
18299.03,4.09,4.07,177.8,728,2.6,12.8
18301.04,4.09,4.07,180.5,738,2.6,12.6
18303.05,4.09,4.07,179.9,738,2.7,12.7
18305.06,4.09,4.07,180,738,2.7,12.8
18307.07,4.09,4.07,180,738,2.7,12.6
18309.08,4.09,4.07,178.7,734,2.6,12.6
18311.08,4.09,4.07,174,712,2.6,12.7
18313.1,4.09,4.07,178.4,730,2.6,12.6
18315.1,4.09,4.07,178.2,720,2.6,12.7
18317.12,4.09,4.07,176.5,720,2.6,12.6
18319.12,4.09,4.07,179.2,730,2.6,12.7
18321.14,4.09,4.07,174.2,712,2.6,12.7
18323.15,4.09,4.07,174.8,714,2.6,12.8
18325.15,4.09,4.07,177.8,730,2.6,12.5
18327.16,4.09,4.07,177.9,728,2.6,12.6
18329.17,4.09,4.07,178.1,728,2.6,12.7
18331.18,4.09,4.07,178.6,730,2.6,12.7
18333.19,4.09,4.07,178.4,730,2.6,12.6
18335.2,4.09,4.07,178.6,730,2.6,12.7
18337.21,4.09,4.07,176.2,720,2.6,12.7
18339.22,4.09,4.07,178.3,730,2.6,12.6
18341.23,4.09,4.07,177.5,734,2.6,12.6
18343.24,4.09,4.07,179.9,738,2.7,12.8
18345.25,4.09,4.07,178.5,730,2.7,12.7
18347.26,4.09,4.07,180.1,738,2.7,12.8
18349.27,4.09,4.07,178.7,730,2.7,12.8
18351.28,4.09,4.07,179,734,2.7,12.6
18353.29,4.09,4.07,177.4,724,2.7,12.8
18355.3,4.09,4.07,178.8,730,2.7,12.8
18357.31,4.09,4.07,177.2,728,2.6,12.6
18359.32,4.08,4.07,175,714,2.7,12.7
18361.33,4.09,4.07,176.4,720,2.6,12.8
18363.33,4.09,4.07,175.3,718,2.7,12.7
18365.34,4.09,4.07,177.8,728,2.7,13
18367.35,4.09,4.07,178.2,730,2.7,12.8
18369.36,4.09,4.07,178,728,2.7,12.7
18371.37,4.09,4.07,177.1,724,2.7,12.8
18373.38,4.09,4.07,178.3,728,2.7,13
18375.39,4.09,4.07,178.4,730,2.7,13
18377.4,4.09,4.07,178.1,728,2.8,12.9
18379.41,4.09,4.07,176.1,720,2.7,12.9
18381.42,4.1,4.08,179.4,734,2.7,12.7
18383.43,4.1,4.08,178.3,728,2.7,12.8
18385.44,4.09,4.07,179.8,738,2.7,12.9
18387.45,4.09,4.07,179.1,734,2.8,12.9
18389.46,4.09,4.07,179.4,734,2.7,12.7
18391.47,4.09,4.07,178.6,730,2.7,12.9
18393.48,4.09,4.07,177.8,734,2.8,12.8
18395.49,4.09,4.07,179.7,734,2.7,12.9
18397.5,4.09,4.07,175.9,718,2.8,13.1
18399.51,4.09,4.07,177,724,2.7,12.8
18401.52,4.09,4.07,171.7,702,2.8,12.8
18403.53,4.09,4.07,177.1,724,2.7,12.9
18405.54,4.09,4.07,177.5,718,2.7,12.8
18407.55,4.09,4.07,175.7,718,2.7,12.9
18409.56,4.09,4.07,177.4,724,2.7,12.8
18411.57,4.09,4.07,176.6,724,2.8,13
18413.58,4.09,4.07,178.3,730,2.7,12.9
18415.59,4.09,4.07,177.4,718,2.7,12.8
18417.6,4.09,4.07,177.8,728,2.7,12.9
18419.6,4.09,4.07,177.8,728,2.8,13
18421.61,4.09,4.07,177.8,728,2.7,12.9
18423.62,4.09,4.07,179.5,724,2.8,13.1
18425.63,4.1,4.08,179.7,734,2.7,12.9
18427.65,4.1,4.08,178.1,728,2.7,12.9
18429.66,4.09,4.07,176.8,724,2.8,13
18431.66,4.09,4.07,178.8,734,2.8,13.1
18433.67,4.1,4.08,178.4,730,2.7,12.9
18435.68,4.09,4.07,176.3,720,2.7,12.8
18437.69,4.1,4.08,176.8,738,2.8,13.1
18439.7,4.1,4.08,174.9,714,2.7,12.9
18441.71,4.09,4.07,175.5,712,2.8,13
18443.72,4.09,4.07,173.4,712,2.7,12.9
18445.73,4.09,4.07,174.6,714,2.8,12.9
18447.74,4.09,4.07,176.3,720,2.8,13.1
18449.75,4.09,4.07,171.8,702,2.8,13
18451.76,4.09,4.07,176.9,724,2.8,12.8
18453.77,4.09,4.07,176.8,724,2.7,12.9
18455.78,4.09,4.07,176.7,724,2.7,13
18457.79,4.09,4.07,175.7,718,2.8,13
18459.8,4.09,4.07,175.8,720,2.8,12.8
18461.81,4.09,4.07,174.3,714,2.7,12.9
18463.81,4.09,4.07,177.9,728,2.7,12.8
18465.82,4.09,4.07,176.8,728,2.7,12.9
18467.83,4.09,4.07,177.7,728,2.8,13
18469.84,4.09,4.07,177.7,724,2.8,13
18471.85,4.09,4.07,177.2,724,2.7,12.9
18473.86,4.1,4.08,177.5,724,2.7,12.9
18475.87,4.09,4.07,177.9,728,2.8,13
18477.88,4.09,4.07,175,718,2.8,13
18479.89,4.09,4.07,173.6,712,2.8,13
18481.9,4.09,4.07,174.7,714,2.7,13
18483.91,4.09,4.07,175.6,730,2.8,13.2
18485.92,4.09,4.07,177,724,2.8,13
18487.93,4.09,4.07,178.8,734,2.8,13.1
18489.94,4.09,4.07,178.8,734,2.8,13
18491.95,4.09,4.07,175.8,720,2.8,13.2
18493.96,4.09,4.07,178.1,724,2.8,13
18495.97,4.1,4.08,177,724,2.8,12.9
18497.98,4.09,4.07,175.1,704,2.8,13
18499.99,4.09,4.07,176.1,720,2.8,13
18502,4.09,4.07,169.2,718,2.8,13.1
18504.01,4.09,4.07,174.7,714,2.8,13
18506.02,4.09,4.07,176,718,2.9,13.1
18508.02,4.09,4.07,174.5,714,2.8,13
18510.04,4.09,4.07,176.3,720,2.9,13.1
18512.05,4.09,4.07,176.6,720,2.8,13
18514.06,4.09,4.07,176.7,724,2.8,12.9
18516.07,4.09,4.07,175.1,714,2.8,13
18518.08,4.09,4.07,176.3,720,2.8,13.2
18520.08,4.09,4.07,176.3,724,2.8,13
18522.1,4.09,4.07,175.6,720,2.8,13
18524.1,4.09,4.07,176.4,720,2.8,13.1
18526.11,4.09,4.07,178.4,730,2.8,13.1
18528.12,4.09,4.07,177.3,724,2.8,13.1
18530.13,4.1,4.08,176.8,724,2.8,13
18532.14,4.09,4.07,178.6,730,2.8,12.9
18534.15,4.09,4.07,175.6,718,2.9,13.1
18536.16,4.09,4.07,174.3,724,2.8,13.2
18538.17,4.09,4.07,176.4,720,2.9,13.2
18540.18,4.09,4.07,172.3,714,2.8,13.1
18542.19,4.09,4.07,176.1,720,2.9,13.1
18544.2,4.09,4.07,176,714,2.9,13.2
18546.21,4.09,4.07,175.7,718,2.8,13.2
18548.22,4.09,4.07,175.9,720,2.9,13.2
18550.23,4.09,4.07,175.3,718,2.8,13.2
18552.24,4.09,4.07,172.5,704,2.9,13.2
18554.25,4.09,4.07,176.1,718,2.8,13.2
18556.25,4.09,4.07,175.8,720,2.9,13.2
18558.26,4.09,4.07,175.1,718,2.8,13
18560.27,4.1,4.08,176.4,718,2.9,13.3
18562.28,4.09,4.07,176.6,724,2.9,13.2
18564.29,4.09,4.07,176.3,720,2.9,13.3
18566.3,4.09,4.07,176.2,720,2.9,13.3
18568.31,4.09,4.07,175.8,720,2.9,13.1
18570.32,4.1,4.08,178.1,728,2.9,13.2
18572.33,4.09,4.07,177.5,728,2.9,13.3
18574.34,4.09,4.07,177.6,730,2.8,13.2
18576.35,4.09,4.07,176.6,724,2.9,13.2
18578.36,4.09,4.07,176.8,724,2.9,13.5
18580.37,4.09,4.07,176.2,720,2.8,13.3
18582.38,4.09,4.07,174.9,714,2.8,13.2
18584.39,4.09,4.07,175.1,714,2.9,13.3
18586.4,4.09,4.07,175.1,718,2.9,13.4
18588.41,4.09,4.07,170.3,698,2.9,13.3
18590.42,4.09,4.07,175.1,718,2.9,13.3
18592.42,4.09,4.07,173.1,708,2.9,13.3
18594.44,4.09,4.07,175.1,718,2.9,13.2
18596.44,4.09,4.07,175.2,718,2.9,13.2
18598.46,4.09,4.07,175.2,718,2.9,13.1
18600.47,4.09,4.07,174.3,718,2.9,13.2
18602.47,4.09,4.07,175.5,718,2.9,13.3
18604.49,4.09,4.07,175.3,718,2.9,13.3
18606.49,4.09,4.07,172.8,708,2.9,13.3
18608.5,4.1,4.08,177.8,712,2.9,13.3
18610.51,4.1,4.08,178.1,730,2.9,13.4
18612.52,4.1,4.08,178,730,2.9,13.3
18614.53,4.1,4.08,176.9,724,2.9,13.3
18616.54,4.09,4.07,176.2,720,3,13.4
18618.55,4.09,4.07,176,720,2.9,13.3
18620.56,4.09,4.07,174.2,714,3,13.4
18622.57,4.09,4.07,176.3,720,2.9,13.1
18624.58,4.09,4.07,174.9,714,2.9,13.3
18626.58,4.09,4.07,172.8,714,2.9,13.3
18628.59,4.09,4.07,173.6,712,2.9,13.4
18630.6,4.09,4.07,174.9,714,2.9,13.3
18632.61,4.09,4.07,172.7,708,3,13.3
18634.62,4.08,4.07,165.9,692,3,13.3
18636.63,4.09,4.07,173.7,712,2.9,13.4
18638.64,4.09,4.07,173,708,2.9,13.3
18640.65,4.1,4.08,175.2,714,2.9,13.3
18642.66,4.09,4.07,175,718,3,13.2
18644.67,4.09,4.07,175.5,718,2.9,13.3
18646.68,4.09,4.07,174.7,718,2.9,13.3
18648.69,4.09,4.07,173.6,712,3,13.4
18650.7,4.09,4.07,176.5,724,3,13.4
18652.71,4.09,4.07,176.7,724,2.9,13.3
18654.72,4.09,4.07,176.8,724,3,13.4
18656.73,4.09,4.07,175.1,704,3,13.5
18658.74,4.09,4.07,176.2,720,3,13.4
18660.75,4.09,4.07,174.9,714,3,13.4
18662.75,4.09,4.07,173.4,712,3,13.4
18664.76,4.09,4.07,172.7,704,3,13.4
18666.78,4.09,4.07,174.2,708,3,13.4
18668.78,4.09,4.07,170.2,694,3,13.4
18670.8,4.09,4.07,174.7,712,3,13.4
18672.81,4.09,4.07,174.1,712,3,13.5
18674.81,4.09,4.07,170.5,698,3,13.4
18676.82,4.09,4.07,173.2,704,3,13.4
18678.83,4.09,4.07,173.9,712,3,13.4
18680.84,4.09,4.07,174.2,702,3,13.5
18682.85,4.09,4.07,174.2,714,3,13.5
18684.86,4.09,4.07,172.6,708,3,13.5
18686.87,4.09,4.07,174.7,714,3,13.3
18688.88,4.09,4.07,174.8,714,3,13.6
18690.89,4.1,4.08,172.7,712,3,13.4
18692.9,4.09,4.07,172,704,3,13.5
18694.91,4.09,4.07,175,718,3,13.4
18696.92,4.09,4.07,174.2,714,3.1,13.6
18698.93,4.09,4.07,175,714,3,13.5
18700.94,4.09,4.07,173.3,708,3,13.5
18702.95,4.09,4.07,175.1,718,3,13.5
18704.96,4.1,4.08,174.4,714,3,13.4
18706.97,4.1,4.08,174.9,714,3,13.5
18708.97,4.09,4.07,174.8,718,3.1,13.5
18710.98,4.1,4.08,172.9,712,3,13.4
18712.99,4.09,4.07,175.1,718,3,13.6
18715,4.1,4.08,175.8,720,3,13.5
18717.01,4.09,4.07,173.8,712,3,13.4
18719.02,4.1,4.08,176.2,720,3,13.5
18721.03,4.09,4.07,174.9,718,3,13.5
18723.04,4.09,4.07,175.1,714,3,13.5
18725.05,4.09,4.07,170,694,3,13.5
18727.06,4.09,4.07,171.7,702,3,13.5
18729.07,4.08,4.07,165.2,676,3,13.5
18731.08,4.09,4.07,172.4,698,3,13.6
18733.08,4.09,4.07,172.2,704,3,13.6
18735.09,4.1,4.08,173.6,708,3,13.5
18737.1,4.09,4.07,173.3,708,3,13.6
18739.11,4.1,4.08,171.7,704,3.1,13.6
18741.12,4.1,4.08,172.8,708,3,13.7
18743.13,4.09,4.07,174.1,712,3,13.6
18745.14,4.09,4.07,173.5,704,3.1,13.6
18747.15,4.09,4.07,173.4,712,3,13.6
18749.16,4.09,4.07,173.4,708,3.1,13.5
18751.17,4.1,4.08,174.1,712,3,13.6
18753.18,4.09,4.07,175.9,720,3.1,13.7
18755.19,4.1,4.08,173.4,708,3.1,13.6
18757.2,4.09,4.07,176,720,3.1,13.6
18759.21,4.1,4.08,175.6,718,3,13.6
18761.22,4.1,4.08,175.5,718,3.1,13.7
18763.23,4.09,4.07,174.9,712,3.1,13.5
18765.24,4.09,4.07,172.6,708,3.1,13.7
18767.25,4.1,4.08,173,708,3.1,13.6
18769.26,4.1,4.08,173.2,708,3.1,13.7
18771.27,4.09,4.07,170.4,694,3.2,13.8
18773.28,4.09,4.07,171.2,698,3.1,13.6
18775.28,4.09,4.07,170.3,698,3.1,13.6
18777.29,4.09,4.07,173.5,712,3.1,13.6
18779.3,4.09,4.07,171.3,702,3.1,13.7
18781.31,4.09,4.07,173.1,712,3.1,13.7
18783.32,4.09,4.07,170.3,698,3.1,13.7
18785.33,4.09,4.07,173.7,712,3.2,13.7
18787.34,4.09,4.07,173.7,712,3.1,13.7
18789.35,4.1,4.08,172.3,704,3.1,13.7
18791.36,4.09,4.07,173.3,708,3.1,13.7
18793.37,4.1,4.08,173.8,712,3.1,13.7
18795.38,4.09,4.07,172.4,694,3.1,13.7
18797.39,4.09,4.07,176.4,724,3.1,13.7
18799.39,4.1,4.08,175.1,720,3.1,13.7
18801.4,4.09,4.07,175.1,718,3.1,13.7
18803.41,4.1,4.08,174.2,714,3.1,13.7
18805.42,4.1,4.08,171.7,708,3.2,13.7
18807.43,4.09,4.07,175.1,718,3.1,13.6
18809.44,4.1,4.08,174.2,712,3.1,13.7
18811.45,4.09,4.07,172.6,708,3.1,13.7
18813.46,4.1,4.08,172.2,704,3.1,13.7
18815.47,4.09,4.07,172.2,702,3.2,13.7
18817.48,4.09,4.07,171.6,702,3.1,13.6
18819.49,4.1,4.08,172.3,704,3.1,13.7
18821.5,4.1,4.08,172.5,704,3.1,13.8
18823.5,4.09,4.07,172.3,708,3.1,13.7
18825.52,4.09,4.07,172.4,704,3.1,13.7
18827.53,4.09,4.07,172.4,702,3.1,13.7
18829.54,4.09,4.07,172.2,704,3.1,13.7
18831.55,4.09,4.07,172.7,708,3.1,13.7
18833.56,4.09,4.07,173,708,3.1,13.8
18835.57,4.1,4.08,171.2,702,3.1,13.6
18837.57,4.09,4.07,171.7,694,3.1,13.7
18839.58,4.1,4.08,172.2,704,3.2,13.8
18841.59,4.1,4.08,173.1,702,3.1,13.8
18843.6,4.09,4.07,170.9,698,3.1,13.7
18845.61,4.09,4.07,172.9,708,3.1,13.8
18847.62,4.1,4.08,172,704,3.2,13.7
18849.63,4.1,4.08,170.1,708,3.2,13.8
18851.64,4.1,4.08,172.4,704,3.2,13.7
18853.65,4.09,4.07,172.6,708,3.2,13.9
18855.66,4.09,4.07,173.2,712,3.2,13.9
18857.66,4.1,4.08,172.9,708,3.1,13.8
18859.67,4.09,4.07,174.5,714,3.2,13.8
18861.68,4.1,4.08,174.9,714,3.2,13.7
18863.69,4.09,4.07,171.2,708,3.2,13.9
18865.7,4.09,4.07,172.4,708,3.2,13.8
18867.71,4.09,4.07,173.3,714,3.1,13.7
18869.72,4.1,4.08,173.5,712,3.2,13.8
18871.73,4.09,4.07,171.4,702,3.2,13.8
18873.74,4.09,4.07,172.3,704,3.2,13.9
18875.75,4.09,4.07,172.1,704,3.2,13.8
18877.76,4.1,4.08,170.4,698,3.2,13.8
18879.76,4.09,4.08,170,684,3.2,13.9
18881.77,4.09,4.08,170.2,698,3.2,13.9
18883.78,4.1,4.08,171.6,702,3.2,13.9
18885.79,4.1,4.08,172,704,3.2,13.9
18887.8,4.1,4.08,170.1,698,3.2,13.9
18889.81,4.1,4.08,171.8,702,3.2,14
18891.82,4.1,4.08,171.4,702,3.2,13.8
18893.83,4.1,4.08,171.9,708,3.2,13.9
18895.84,4.09,4.07,170.7,698,3.2,13.9
18897.85,4.09,4.07,171.8,704,3.2,13.9
18899.86,4.09,4.07,172.4,702,3.2,13.8
18901.87,4.1,4.08,169.9,694,3.2,14
18903.88,4.1,4.08,172.1,708,3.3,13.9
18905.89,4.1,4.08,172.2,704,3.2,13.9
18907.9,4.1,4.08,170.1,698,3.2,14
18909.91,4.1,4.08,172.6,708,3.2,14
18911.92,4.1,4.08,172.1,704,3.2,13.9
18913.93,4.1,4.08,170.4,698,3.2,13.8
18915.94,4.09,4.08,169.2,692,3.2,13.9
18917.95,4.1,4.08,172.2,704,3.2,13.8
18919.96,4.1,4.08,173,708,3.2,13.9
18921.97,4.09,4.08,170.4,698,3.2,14
18923.98,4.1,4.08,173.1,708,3.2,13.8
18925.99,4.1,4.08,173.9,712,3.2,14
18928,4.1,4.08,172.6,704,3.2,13.9
18930.01,4.1,4.08,170.5,698,3.2,14.1
18932.02,4.1,4.08,172.9,708,3.3,13.9
18934.03,4.1,4.08,172.4,704,3.3,14
18936.04,4.1,4.08,171.7,704,3.2,13.8
18938.05,4.09,4.08,169.5,694,3.2,13.9
18940.06,4.09,4.07,169.9,694,3.2,14.1
18942.07,4.09,4.07,170,694,3.3,14
18944.08,4.1,4.08,168,688,3.3,13.8
18946.09,4.1,4.08,171.6,704,3.4,13.9
18948.1,4.09,4.07,169.7,694,3.2,14.1
18950.11,4.1,4.08,170.2,698,3.2,14.1
18952.12,4.09,4.08,169.3,694,3.3,14
18954.12,4.1,4.08,171.6,704,3.2,14
18956.14,4.09,4.07,169.5,702,3.3,14
18958.15,4.09,4.07,170,694,3.2,14
18960.15,4.09,4.07,169.1,694,3.3,14.1
18962.16,4.1,4.08,172.1,704,3.3,13.9
18964.17,4.1,4.08,172.1,704,3.3,14
18966.18,4.1,4.08,168.6,692,3.3,14
18968.19,4.1,4.08,170.4,702,3.3,14.1
18970.2,4.09,4.07,173.3,712,3.3,14
18972.21,4.1,4.08,172.5,708,3.3,14.1
18974.22,4.1,4.08,172,704,3.3,14.1
18976.23,4.1,4.08,169.8,694,3.3,14
18978.24,4.09,4.08,168.7,692,3.3,14
18980.25,4.1,4.08,170.1,694,3.3,13.9
18982.26,4.09,4.08,166.3,678,3.3,14.1
18984.26,4.1,4.08,170.6,698,3.3,14.1
18986.27,4.09,4.07,169.1,702,3.3,14
18988.28,4.1,4.08,171.4,702,3.3,14
18990.29,4.09,4.07,170.5,694,3.3,14
18992.3,4.09,4.08,167.8,688,3.3,14.1
18994.31,4.1,4.08,170.4,688,3.3,14.2
18996.32,4.1,4.08,171.4,702,3.3,14
18998.33,4.1,4.08,171.4,698,3.3,14.1
19000.34,4.1,4.08,170.7,698,3.4,14.1
19002.35,4.1,4.08,170.6,702,3.3,14
19004.36,4.1,4.08,171.4,702,3.3,14.1
19006.37,4.09,4.07,168.7,692,3.3,14.1
19008.38,4.1,4.08,171.6,702,3.3,14
19010.39,4.1,4.08,172.8,708,3.3,14
19012.4,4.1,4.08,170.7,698,3.3,14.1
19014.41,4.1,4.08,172.6,708,3.3,14.1
19016.42,4.1,4.08,172.6,708,3.3,14.1
19018.43,4.1,4.08,171.1,708,3.3,14
19020.44,4.1,4.08,168.3,688,3.3,14.2
19022.45,4.1,4.08,171.4,702,3.3,14.1
19024.46,4.09,4.08,169.6,694,3.3,14.1
19026.47,4.09,4.08,167.2,692,3.3,14.1
19028.48,4.09,4.08,169.4,694,3.3,14.2
19030.49,4.09,4.08,170,698,3.4,14.1
19032.5,4.1,4.08,168.3,688,3.3,14.2
19034.51,4.09,4.08,167.3,682,3.4,14.2
19036.52,4.1,4.08,169.9,694,3.3,14.2
19038.53,4.1,4.08,169.7,702,3.3,14
19040.54,4.09,4.08,169.5,694,3.3,14.1
19042.55,4.1,4.08,170.6,698,3.4,14.2
19044.56,4.09,4.07,170.6,702,3.4,14.2
19046.57,4.1,4.08,171,702,3.3,14.3
19048.58,4.1,4.08,171,694,3.3,14.1
19050.58,4.1,4.08,171.2,702,3.3,14.2
19052.59,4.1,4.08,170.8,698,3.4,14.1
19054.6,4.1,4.08,171.2,702,3.4,14.2
19056.61,4.09,4.08,167.7,688,3.3,14.1
19058.62,4.1,4.08,170.3,698,3.4,14.2
19060.64,4.1,4.08,168.3,694,3.4,14.1
19062.65,4.1,4.08,170.7,698,3.4,14.2
19064.66,4.09,4.07,170.6,698,3.4,14.2
19066.66,4.09,4.08,167.8,692,3.4,14.2
19068.67,4.1,4.08,170,698,3.4,14.2
19070.68,4.1,4.08,171,702,3.3,14.1
19072.69,4.1,4.08,171.4,702,3.4,14.1
19074.7,4.1,4.08,172.2,704,3.4,14.1
19076.71,4.1,4.08,171.4,702,3.4,14.2
19078.72,4.1,4.08,171.4,702,3.4,14.3
19080.73,4.1,4.08,171.2,702,3.4,14.1
19082.74,4.1,4.08,169.9,694,3.4,14.3
19084.75,4.1,4.08,170.3,698,3.4,14.3
19086.76,4.09,4.08,166.2,682,3.4,14.4
19088.77,4.1,4.08,169.4,692,3.4,14.1
19090.78,4.1,4.08,168.9,692,3.4,14.3
19092.79,4.09,4.08,167.1,684,3.4,14.2
19094.8,4.1,4.08,169,692,3.4,14.3
19096.81,4.09,4.08,169.1,692,3.4,14.2
19098.82,4.1,4.08,171.2,702,3.4,14.2
19100.83,4.1,4.08,171.6,702,3.4,14.3
19102.84,4.1,4.08,172.7,708,3.4,14.2
19104.84,4.1,4.08,171.8,704,3.4,14.2
19106.85,4.1,4.08,170.6,702,3.4,14.2
19108.86,4.1,4.08,168.7,692,3.4,14.5
19110.87,4.1,4.08,169.5,694,3.4,14.4
19112.88,4.1,4.08,168.8,692,3.4,14.3
19114.89,4.1,4.08,171,704,3.4,14.2
